set,source,n,classes,resolved,collision_graphs,collision_rate,largest_class,residual_bits,identity_bits
all_n8,graph:max_match,13598,5,False,13598,1.0,10413,12.82450244585424,13.731106854388033
all_n8,graph:match_poly,13598,2936,False,12715,0.9350639799970584,35,2.816860380687064,13.731106854388033
all_n8,graph:n_perfect_match,13598,64,False,13585,0.9990439770554493,3077,9.659916163542222,13.731106854388033
all_n8,graph:taus,13598,3701,False,11508,0.846300926606854,1485,3.672085073008139,13.731106854388033
all_n8,graph:sombor,13598,5577,False,10899,0.8015149286659803,33,1.7934459850230953,13.731106854388033
all_n8,graph:sombor_inv,13598,4904,False,11260,0.8280629504338873,63,2.1609193756743936,13.731106854388033
all_n8,graph:sombor_sq,13598,639,False,13513,0.9937490807471687,186,5.3559797830008495,13.731106854388033
all_n8,graph:sombor_red,13598,5402,False,10995,0.8085747904103545,43,1.8696729196581068,13.731106854388033
all_n8,graph:randic,13598,4856,False,11297,0.8307839388145315,63,2.177408092544614,13.731106854388033
all_n8,graph:abc,13598,5352,False,11013,0.8098985144874247,38,1.8915749450339376,13.731106854388033
all_n8,graph:m1,13598,154,False,13585,0.9990439770554493,312,7.267668351265751,13.731106854388033
all_n8,graph:m2,13598,722,False,13483,0.9915428739520518,79,4.900881557341684,13.731106854388033
all_n8,graph:forgotten,13598,639,False,13513,0.9937490807471687,186,5.3559797830008495,13.731106854388033
all_n8,graph:harmonic,13598,2693,False,12635,0.9291807618767466,77,3.2909122069493235,13.731106854388033
all_n8,graph:ga,13598,5369,False,10997,0.8087218708633622,41,1.88441080277427,13.731106854388033
all_n8,graph:sum_conn,13598,4882,False,11412,0.8392410648624797,33,2.049090052817803,13.731106854388033
all_n8,graph:isi,13598,5204,False,11180,0.8221797323135756,33,1.9152535039785274,13.731106854388033
all_n8,graph:az,13598,5355,False,11010,0.8096778938079129,38,1.8907304132310723,13.731106854388033
all_n8,graph:adj_spec,13598,12643,False,1844,0.13560817767318722,4,0.14434210362676841,13.731106854388033
all_n8,graph:lap_spec,13598,12580,False,1901,0.1397999705839094,6,0.15841401489821605,13.731106854388033
all_n8,graph:q_spec,13598,12907,False,1325,0.09744080011766436,4,0.10519348893776313,13.731106854388033
